File	proportion
Thermomicrobium_roseum_DSM_5159_uid59341	0.000481328
Rhizobium_NGR234_uid59081	0.000479759
Acidithiobacillus_caldus_SM_1_uid70791	0.000477794
Pseudoalteromonas_haloplanktis_TAC125_uid58431	0.00047475
Novosphingobium_aromaticivorans_DSM_12444_uid57747	0.000471532
Pantoea_At_9b_uid55845	0.000467161
Vibrio_Ex25_uid41601	0.00046474
Meiothermus_silvanus_DSM_9946_uid49485	0.000463292
Variovorax_paradoxus_S110_uid59437	0.000458397
Burkholderia_phytofirmans_PsJN_uid58729	0.000454981
Methylobacterium_extorquens_AM1_uid57605	0.000449025
Vibrio_fischeri_ES114_uid58163	0.000442634
Cyanothece_PCC_7822_uid52547	0.000434262
Borrelia_duttonii_Ly_uid58791	0.000431709
Burkholderia_mallei_SAVP1_uid58387	0.000427428
Ralstonia_eutropha_JMP134_uid58047	0.000426429
Aliivibrio_salmonicida_LFI1238_uid59251	0.000423299
Rhodobacter_sphaeroides_2_4_1_uid57653	0.000422121
Agrobacterium_tumefaciens_C58_uid57865	0.000419614
Burkholderia_mallei_NCTC_10229_uid58383	0.000418708
Brucella_suis_1330_uid57927	0.000418587
halophilic_archaeon_DL31_uid72619	0.000416894
Halogeometricum_borinquense_DSM_11551_uid54919	0.000416509
Deinococcus_deserti_VCD115_uid58615	0.000416404
Ralstonia_solanacearum_GMI1000_uid57593	0.000416334
Burkholderia_rhizoxinica_HKI_454_uid60487	0.000406571
Brucella_suis_ATCC_23445_uid59015	0.000401632
Ralstonia_pickettii_12J_uid58737	0.000401514
Burkholderia_pseudomallei_1710b_uid58391	0.000399218
Borrelia_bissettii_DN127_uid71231	0.000399033
Burkholderia_pseudomallei_668_uid58389	0.000398132
Ralstonia_solanacearum_PSI07_uid50539	0.000394396
Sphaerobacter_thermophilus_DSM_20745_uid41997	0.000390808
Burkholderia_cenocepacia_MC0_3_uid58769	0.000377784
Burkholderia_mallei_NCTC_10247_uid58385	0.000373801
Burkholderia_CCGE1003_uid46253	0.000373697
Vibrio_cholerae_O1_2010EL_1786_uid78933	0.000372966
Vibrio_splendidus_LGP32_uid59353	0.000369605
Vibrio_cholerae_O395_uid58425	0.000369569
Halorubrum_lacusprofundi_ATCC_49239_uid58807	0.000369563
Burkholderia_phytofirmans_PsJN_uid58729	0.000369277
Asticcacaulis_excentricus_CB_48_uid55641	0.00035584
Brucella_ovis_ATCC_25840_uid58113	0.000355689
Haloterrigena_turkmenica_DSM_5511_uid43501	0.000355666
Sinorhizobium_medicae_WSM419_uid58549	0.000346639
Brucella_abortus_S19_uid58873	0.000345851
Burkholderia_cenocepacia_MC0_3_uid58769	0.000343674
Burkholderia_gladioli_BSR3_uid66301	0.000337116
Burkholderia_pseudomallei_K96243_uid57733	0.000331968
Ochrobactrum_anthropi_ATCC_49188_uid58921	0.00032345
Cupriavidus_metallidurans_CH34_uid57815	0.000320034
Burkholderia_glumae_BGR1_uid59397	0.000318275
Agrobacterium_tumefaciens_C58_uid57865	0.000306498
Ralstonia_eutropha_JMP134_uid58047	0.000305396
Halorubrum_lacusprofundi_ATCC_49239_uid58807	0.000305279
Vibrio_cholerae_M66_2_uid59355	0.000303706
Halomicrobium_mukohataei_DSM_12286_uid59107	0.000302733
Agrobacterium_H13_3_uid63403	0.00030197
Rhizobium_NGR234_uid59081	0.000296973
Vibrio_parahaemolyticus_RIMD_2210633_uid57969	0.000296322
Vibrio_fischeri_MJ11_uid58907	0.000296216
Deinococcus_radiodurans_R1_uid57665	0.00029595
Brucella_suis_ATCC_23445_uid59015	0.000292459
Paracoccus_denitrificans_PD1222_uid58187	0.000290478
Burkholderia_ambifaria_AMMD_uid58303	0.000289761
Thermobaculum_terrenum_ATCC_BAA_798_uid42011	0.000284542
Burkholderia_CCGE1003_uid46253	0.000271895
Burkholderia_CCGE1002_uid42523	0.00026878
Lawsonia_intracellularis_PHE_MN1_00_uid61575	0.000268434
Vibrio_cholerae_O1_biovar_El_Tor_N16961_uid57623	0.00026752
Burkholderia_gladioli_BSR3_uid66301	0.000263824
Burkholderia_ambifaria_MC40_6_uid58701	0.000263026
Vibrio_Ex25_uid41601	0.000260835
Burkholderia_vietnamiensis_G4_uid58075	0.000260405
Burkholderia_pseudomallei_K96243_uid57733	0.000258514
Synechococcus_PCC_7002_uid59137	0.000258216
Burkholderia_cenocepacia_J2315_uid57953	0.000256187
Burkholderia_phymatum_STM815_uid58699	0.000248025
Agrobacterium_vitis_S4_uid58249	0.000241268
Azospirillum_B510_uid46085	0.000236063
Brucella_melitensis_biovar_Abortus_2308_uid62937	0.000235647
Burkholderia_cenocepacia_AU_1054_uid58371	0.000234867
Ralstonia_solanacearum_GMI1000_uid57593	0.000234636
Brucella_suis_1330_uid57927	0.000233624
Burkholderia_glumae_BGR1_uid59397	0.000230351
Burkholderia_cenocepacia_J2315_uid57953	0.000229338
Burkholderia_ambifaria_MC40_6_uid58701	0.000225633
Ralstonia_solanacearum_PSI07_uid50539	0.000222955
Agrobacterium_H13_3_uid63403	0.000218783
Burkholderia_ambifaria_AMMD_uid58303	0.000215656
Haloterrigena_turkmenica_DSM_5511_uid43501	0.000212723
Ochrobactrum_anthropi_ATCC_49188_uid58921	0.00021239
Cupriavidus_metallidurans_CH34_uid57815	0.000210207
Candidatus_Chloracidobacterium_thermophilum_B_uid73587	0.000206123
Vibrio_fischeri_ES114_uid58163	0.000203222
Streptomyces_cattleya_NRRL_8057_uid77117	0.000202708
Halalkalicoccus_jeotgali_B3_uid50305	0.000198595
Burkholderia_CCGE1002_uid42523	0.000198129
Nocardiopsis_dassonvillei_DSM_43111_uid49483	0.000197399
Ilyobacter_polytropus_DSM_2926_uid59769	0.000194786
Burkholderia_phymatum_STM815_uid58699	0.000192289
Burkholderia_mallei_SAVP1_uid58387	0.00018552
Sphaerobacter_thermophilus_DSM_20745_uid41997	0.000184987
Ralstonia_pickettii_12D_uid58859	0.000181936
Vibrio_anguillarum_775_uid68057	0.000181135
Asticcacaulis_excentricus_CB_48_uid55641	0.000180922
Vibrio_splendidus_LGP32_uid59353	0.000179167
Halalkalicoccus_jeotgali_B3_uid50305	0.000177696
Paracoccus_denitrificans_PD1222_uid58187	0.000176193
Burkholderia_vietnamiensis_G4_uid58075	0.00017193
Synechococcus_PCC_7002_uid59137	0.000171745
Gluconobacter_oxydans_621H_uid58239	0.000169482
Novosphingobium_PP1Y_uid67383	0.000165617
Rhizobium_leguminosarum_bv__trifolii_WSM2304_uid58997	0.000154728
Eubacterium_eligens_ATCC_27750_uid59171	0.000153181
Lactobacillus_kefiranofaciens_ZW3_uid67985	0.000151719
Aliivibrio_salmonicida_LFI1238_uid59251	0.000147435
Vibrio_cholerae_O395_uid58425	0.000146723
Sinorhizobium_medicae_WSM419_uid58549	0.000143987
Rhodococcus_opacus_B4_uid13791	0.000142111
Burkholderia_phymatum_STM815_uid58699	0.000135794
Rhizobium_etli_CIAT_652_uid59115	0.000133389
Burkholderia_cenocepacia_MC0_3_uid58769	0.000130947
Leptospira_borgpetersenii_serovar_Hardjo_bovis_L550_uid58507	0.000129257
Deinococcus_radiodurans_R1_uid57665	0.000129181
Ralstonia_pickettii_12J_uid58737	0.000125989
Burkholderia_rhizoxinica_HKI_454_uid60487	0.00012554
Sphingobium_japonicum_UT26S_uid47077	0.000124994
Rhodobacter_sphaeroides_2_4_1_uid57653	0.000124846
Thermus_thermophilus_HB8_uid58223	0.000117763
Desulfovibrio_vulgaris_Hildenborough_uid57645	0.000114328
Sinorhizobium_medicae_WSM419_uid58549	0.000114149
Pseudoalteromonas_SM9913_uid61247	0.000111263
Haloarcula_hispanica_ATCC_33960_uid72475	0.000109534
Borrelia_recurrentis_A1_uid58793	0.000105366
Burkholderia_ambifaria_AMMD_uid58303	0.000104402
Halobacterium_NRC_1_uid57769	0.000104195
Rahnella_Y9602_uid62715	0.000103597
Rhodococcus_jostii_RHA1_uid58325	0.000102936
Methylobacterium_extorquens_AM1_uid57605	0.000102772
Nitrobacter_hamburgensis_X14_uid58293	0.000102078
Agrobacterium_vitis_S4_uid58249	9.8835e-05
Burkholderia_CCGE1002_uid42523	9.79774e-05
Azospirillum_B510_uid46085	9.63195e-05
Haloarcula_hispanica_ATCC_33960_uid72475	9.29839e-05
Rhizobium_leguminosarum_bv__trifolii_WSM1325_uid58991	9.28566e-05
Haloterrigena_turkmenica_DSM_5511_uid43501	9.20394e-05
Variovorax_paradoxus_S110_uid59437	9.19515e-05
Methylibium_petroleiphilum_PM1_uid58085	9.15662e-05
Pseudoalteromonas_haloplanktis_TAC125_uid58431	9.05778e-05
Burkholderia_vietnamiensis_G4_uid58075	8.8466e-05
Haloterrigena_turkmenica_DSM_5511_uid43501	8.84143e-05
Anaerococcus_prevotii_DSM_20548_uid59219	8.76589e-05
Burkholderia_ambifaria_MC40_6_uid58701	8.6151e-05
Burkholderia_cenocepacia_AU_1054_uid58371	8.52652e-05
Pantoea_At_9b_uid55845	8.48963e-05
Agrobacterium_tumefaciens_C58_uid57865	8.29237e-05
Lactobacillus_salivarius_UCC118_uid58233	8.14624e-05
Clostridium_botulinum_BKT015925_uid66203	8.07151e-05
Borrelia_burgdorferi_B31_uid57581	7.97756e-05
Agrobacterium_vitis_S4_uid58249	7.97298e-05
Borrelia_burgdorferi_B31_uid57581	7.95269e-05
Ketogulonicigenium_vulgare_Y25_uid59581	7.93427e-05
Enterobacter_638_uid58727	7.79008e-05
Rhodococcus_erythropolis_PR4_uid59019	7.74331e-05
Halopiger_xanaduensis_SH_6_uid68105	7.56024e-05
Borrelia_duttonii_Ly_uid58791	7.50912e-05
Rhizobium_leguminosarum_bv__trifolii_WSM1325_uid58991	7.4042e-05
Pantoea_vagans_C9_1_uid49871	7.28178e-05
Methanosaeta_concilii_GP6_uid66207	7.26408e-05
Deinococcus_proteolyticus_MRP_uid63399	7.20596e-05
Pseudomonas_fluorescens_SBW25_uid62971	7.14236e-05
Ralstonia_eutropha_JMP134_uid58047	7.11215e-05
Ketogulonicigenium_vulgare_Y25_uid59581	7.07077e-05
Arthrobacter_aurescens_TC1_uid58109	6.68494e-05
Paracoccus_denitrificans_PD1222_uid58187	6.65812e-05
Rhizobium_NGR234_uid59081	6.55208e-05
Novosphingobium_aromaticivorans_DSM_12444_uid57747	6.45068e-05
Agrobacterium_H13_3_uid63403	6.4321e-05
Nitrobacter_hamburgensis_X14_uid58293	6.42378e-05
Bacillus_cereus_E33L_uid58103	6.41138e-05
Synechocystis_PCC_6803_uid57659	6.40861e-05
Cyanothece_PCC_7822_uid52547	6.27005e-05
Ruegeria_pomeroyi_DSS_3_uid57863	6.25775e-05
Burkholderia_cenocepacia_J2315_uid57953	6.24459e-05
Halobacterium_salinarum_R1_uid61571	6.22509e-05
Oceanithermus_profundus_DSM_14977_uid60855	6.20138e-05
Rhizobium_leguminosarum_bv__trifolii_WSM2304_uid58997	6.13368e-05
Acinetobacter_baumannii_ACICU_uid58765	6.12617e-05
Arthrobacter_aurescens_TC1_uid58109	6.12444e-05
Rhodococcus_opacus_B4_uid13791	6.11229e-05
Acidiphilium_cryptum_JF_5_uid58447	5.90813e-05
Marinobacter_aquaeolei_VT8_uid59419	5.85607e-05
Deinococcus_deserti_VCD115_uid58615	5.85392e-05
Borrelia_burgdorferi_B31_uid57581	5.819e-05
Acidobacterium_MP5ACTX9_uid50551	5.81237e-05
Rhizobium_leguminosarum_bv__trifolii_WSM1325_uid58991	5.78083e-05
Treponema_succinifaciens_DSM_2489_uid65781	5.73211e-05
Borrelia_burgdorferi_B31_uid57581	5.68087e-05
Corynebacterium_glutamicum_R_uid58897	5.64928e-05
Rickettsia_felis_URRWXCal2_uid58331	5.62815e-05
Synechocystis_PCC_6803_uid57659	5.61183e-05
Synechocystis_PCC_6803_uid57659	5.57428e-05
Acetobacter_pasteurianus_IFO_3283_01_uid59279	5.56613e-05
Lawsonia_intracellularis_PHE_MN1_00_uid61575	5.50742e-05
Finegoldia_magna_ATCC_29328_uid58867	5.48942e-05
Cyanothece_ATCC_51142_uid59013	5.46967e-05
Mesorhizobium_ciceri_biovar_biserrulae_WSM1271_uid62101	5.41677e-05
Bacillus_pseudofirmus_OF4_uid45847	5.37322e-05
Halogeometricum_borinquense_DSM_11551_uid54919	5.34766e-05
Acidiphilium_cryptum_JF_5_uid58447	5.34358e-05
Synechococcus_PCC_7002_uid59137	5.33013e-05
Phenylobacterium_zucineum_HLK1_uid58959	5.26484e-05
Rhizobium_etli_CIAT_652_uid59115	5.24356e-05
Acetobacter_pasteurianus_IFO_3283_01_uid59279	5.21586e-05
Halogeometricum_borinquense_DSM_11551_uid54919	5.178e-05
Ralstonia_pickettii_12D_uid58859	5.15985e-05
Azospirillum_B510_uid46085	5.15934e-05
Meiothermus_silvanus_DSM_9946_uid49485	5.13636e-05
Leptospira_interrogans_serovar_Lai_56601_uid57881	5.12329e-05
Borrelia_garinii_PBi_uid58125	5.00488e-05
Marinobacter_aquaeolei_VT8_uid59419	4.9952e-05
Leptospira_interrogans_serovar_Copenhageni_Fiocruz_L1_130_uid58065	4.99225e-05
Butyrivibrio_proteoclasticus_B316_uid51489	4.96794e-05
Agrobacterium_vitis_S4_uid58249	4.91378e-05
Borrelia_burgdorferi_B31_uid57581	4.84931e-05
Rhizobium_etli_CIAT_652_uid59115	4.84919e-05
Deinococcus_deserti_VCD115_uid58615	4.79438e-05
Arthrobacter_chlorophenolicus_A6_uid58969	4.78144e-05
Borrelia_burgdorferi_B31_uid57581	4.70055e-05
Borrelia_burgdorferi_B31_uid57581	4.67727e-05
Cronobacter_turicensis_z3032_uid40821	4.64814e-05
Deinococcus_deserti_VCD115_uid58615	4.64081e-05
Borrelia_burgdorferi_B31_uid57581	4.59319e-05
Borrelia_recurrentis_A1_uid58793	4.59254e-05
Deinococcus_proteolyticus_MRP_uid63399	4.58531e-05
Aeromonas_salmonicida_A449_uid58631	4.58434e-05
Methylobacterium_extorquens_DM4_uid61617	4.53849e-05
Natronomonas_pharaonis_DSM_2160_uid58435	4.53452e-05
Borrelia_burgdorferi_B31_uid57581	4.525e-05
Azospirillum_B510_uid46085	4.51207e-05
Borrelia_burgdorferi_B31_uid57581	4.46252e-05
Borrelia_burgdorferi_B31_uid57581	4.40617e-05
Synechococcus_PCC_7002_uid59137	4.39163e-05
Halobacterium_salinarum_R1_uid61571	4.36753e-05
Legionella_pneumophila_Paris_uid58211	4.36389e-05
Pelobacter_propionicus_DSM_2379_uid58255	4.32787e-05
Borrelia_burgdorferi_B31_uid57581	4.28954e-05
Borrelia_burgdorferi_B31_uid57581	4.26668e-05
Nitrobacter_hamburgensis_X14_uid58293	4.26446e-05
Aeromonas_salmonicida_A449_uid58631	4.26399e-05
Burkholderia_phymatum_STM815_uid58699	4.24201e-05
Pantoea_At_9b_uid55845	4.21349e-05
Rhodoferax_ferrireducens_T118_uid58353	4.19444e-05
Acaryochloris_marina_MBIC11017_uid58167	4.19113e-05
Acaryochloris_marina_MBIC11017_uid58167	4.17011e-05
Azospirillum_B510_uid46085	4.16225e-05
Butyrivibrio_proteoclasticus_B316_uid51489	4.15623e-05
Spirosoma_linguale_DSM_74_uid43413	4.14736e-05
Borrelia_burgdorferi_B31_uid57581	4.13725e-05
Acidithiobacillus_caldus_SM_1_uid70791	4.10187e-05
Borrelia_burgdorferi_B31_uid57581	4.0669e-05
Rhodococcus_jostii_RHA1_uid58325	4.05566e-05
Gluconacetobacter_xylinus_NBRC_3288_uid46523	4.03829e-05
Salmonella_enterica_serovar_Typhi_CT18_uid57793	3.99836e-05
Clostridium_botulinum_BKT015925_uid66203	3.97045e-05
Leptospira_biflexa_serovar_Patoc__Patoc_1__Ames__uid58511	3.96311e-05
Rhizobium_leguminosarum_bv__trifolii_WSM1325_uid58991	3.9239e-05
Oligotropha_carboxidovorans_OM5_uid72795	3.91738e-05
Borrelia_burgdorferi_B31_uid57581	3.90843e-05
Vibrio_fischeri_MJ11_uid58907	3.83729e-05
Azospirillum_B510_uid46085	3.83005e-05
Bacillus_weihenstephanensis_KBAB4_uid58315	3.822e-05
Rhizobium_leguminosarum_bv__trifolii_WSM2304_uid58997	3.77259e-05
Thermovibrio_ammonificans_HB_1_uid62095	3.74089e-05
Burkholderia_CCGE1002_uid42523	3.73574e-05
Methylobacterium_nodulans_ORS_2060_uid59023	3.72492e-05
Xanthomonas_campestris_vesicatoria_85_10_uid58321	3.71808e-05
Lawsonia_intracellularis_PHE_MN1_00_uid61575	3.68713e-05
Methylobacterium_chloromethanicum_CM4_uid58933	3.67756e-05
Acidobacterium_MP5ACTX9_uid50551	3.66936e-05
Streptomyces_coelicolor_A3_2__uid57801	3.62537e-05
Pantoea_At_9b_uid55845	3.5961e-05
Campylobacter_concisus_13826_uid58667	3.57374e-05
Caulobacter_K31_uid58551	3.56868e-05
Borrelia_burgdorferi_B31_uid57581	3.565e-05
Lactobacillus_kefiranofaciens_ZW3_uid67985	3.51033e-05
Haloterrigena_turkmenica_DSM_5511_uid43501	3.50804e-05
Sulfuricurvum_kujiense_DSM_16994_uid60789	3.50133e-05
Sphingobium_japonicum_UT26S_uid47077	3.50007e-05
Methylobacterium_nodulans_ORS_2060_uid59023	3.4985e-05
Shigella_sonnei_Ss046_uid58217	3.49301e-05
Ralstonia_pickettii_12D_uid58859	3.47652e-05
Glaciecola_4H_3_7_YE_5_uid66595	3.47532e-05
Pantoea_At_9b_uid55845	3.40119e-05
Salmonella_enterica_serovar_Choleraesuis_SC_B67_uid58017	3.39044e-05
Cyanothece_PCC_7822_uid52547	3.37774e-05
Asticcacaulis_excentricus_CB_48_uid55641	3.35753e-05
Rhizobium_leguminosarum_bv__trifolii_WSM1325_uid58991	3.3018e-05
Rhizobium_leguminosarum_bv__trifolii_WSM2304_uid58997	3.28339e-05
Lysinibacillus_sphaericus_C3_41_uid58945	3.25578e-05
Deinococcus_radiodurans_R1_uid57665	3.22845e-05
Acaryochloris_marina_MBIC11017_uid58167	3.19793e-05
Clostridium_botulinum_BKT015925_uid66203	3.19076e-05
Bacillus_thuringiensis_BMB171_uid49135	3.1869e-05
Bacillus_cereus_Q1_uid58529	3.1667e-05
Agrobacterium_tumefaciens_C58_uid57865	3.16284e-05
Borrelia_recurrentis_A1_uid58793	3.1515e-05
Halopiger_xanaduensis_SH_6_uid68105	3.14641e-05
Oligotropha_carboxidovorans_OM5_uid72795	3.11565e-05
Halogeometricum_borinquense_DSM_11551_uid54919	3.10572e-05
Spirosoma_linguale_DSM_74_uid43413	3.06686e-05
Xanthobacter_autotrophicus_Py2_uid58453	3.05821e-05
Rhodococcus_jostii_RHA1_uid58325	3.04603e-05
Borrelia_duttonii_Ly_uid58791	3.04146e-05
Borrelia_recurrentis_A1_uid58793	3.01856e-05
Agrobacterium_vitis_S4_uid58249	3.00525e-05
Shewanella_ANA_3_uid58347	2.98222e-05
Deinococcus_proteolyticus_MRP_uid63399	2.96287e-05
Rhodococcus_erythropolis_PR4_uid59019	2.91211e-05
Borrelia_bissettii_DN127_uid71231	2.89958e-05
Borrelia_recurrentis_A1_uid58793	2.88917e-05
Borrelia_burgdorferi_B31_uid57581	2.88819e-05
Burkholderia_gladioli_BSR3_uid66301	2.87658e-05
Halogeometricum_borinquense_DSM_11551_uid54919	2.87646e-05
Novosphingobium_PP1Y_uid67383	2.83622e-05
Burkholderia_vietnamiensis_G4_uid58075	2.83604e-05
Rhodococcus_opacus_B4_uid13791	2.82922e-05
Shigella_flexneri_2a_301_uid62907	2.82085e-05
Simkania_negevensis_Z_uid68451	2.82043e-05
Cronobacter_sakazakii_ATCC_BAA_894_uid58145	2.80514e-05
Alicyclobacillus_acidocaldarius_DSM_446_uid59199	2.80136e-05
Enterobacter_asburiae_LF7a_uid72793	2.80073e-05
Gluconobacter_oxydans_621H_uid58239	2.78357e-05
Klebsiella_pneumoniae_NTUH_K2044_uid59073	2.7385e-05
Thermococcus_barophilus_MP_uid54733	2.72866e-05
Caulobacter_K31_uid58551	2.71667e-05
Escherichia_coli_APEC_O1_uid58623	2.70373e-05
Leuconostoc_citreum_KM20_uid58481	2.69848e-05
Xenorhabdus_nematophila_ATCC_19061_uid49133	2.68849e-05
Klebsiella_pneumoniae_342_uid59145	2.67879e-05
_Nostoc_azollae__0708_uid49725	2.67721e-05
Listeria_innocua_Clip11262_uid61567	2.66815e-05
Butyrivibrio_proteoclasticus_B316_uid51489	2.65589e-05
Burkholderia_rhizoxinica_HKI_454_uid60487	2.62812e-05
Borrelia_burgdorferi_ZS7_uid59429	2.62284e-05
Alicyclobacillus_acidocaldarius_DSM_446_uid59199	2.62146e-05
Erwinia_amylovora_ATCC_49946_uid46943	2.61975e-05
Acinetobacter_baumannii_ACICU_uid58765	2.58614e-05
Acidiphilium_cryptum_JF_5_uid58447	2.5808e-05
Borrelia_burgdorferi_B31_uid57581	2.57377e-05
Bacillus_cereus_03BB102_uid59299	2.56129e-05
Escherichia_coli_O26_H11_11368_uid41021	2.55782e-05
Xylella_fastidiosa_9a5c_uid57849	2.55129e-05
Lactobacillus_buchneri_NRRL_B_30929_uid66205	2.54754e-05
Acaryochloris_marina_MBIC11017_uid58167	2.53909e-05
Novosphingobium_aromaticivorans_DSM_12444_uid57747	2.53545e-05
Escherichia_coli_O111_H__11128_uid41023	2.50013e-05
Burkholderia_ambifaria_MC40_6_uid58701	2.45671e-05
Escherichia_coli_S88_uid62979	2.45315e-05
Pseudomonas_syringae_phaseolicola_1448A_uid58099	2.41821e-05
Borrelia_bissettii_DN127_uid71231	2.41668e-05
Acidobacterium_MP5ACTX9_uid50551	2.39491e-05
Rhodobacter_capsulatus_SB_1003_uid47509	2.36902e-05
Borrelia_garinii_PBi_uid58125	2.35774e-05
Synechocystis_PCC_6803_uid57659	2.34642e-05
Bacillus_cereus_G9842_uid58759	2.34607e-05
Methanocaldococcus_jannaschii_DSM_2661_uid57713	2.34561e-05
Yersinia_enterocolitica_palearctica_105_5R_r__uid63663	2.34138e-05
Klebsiella_pneumoniae_MGH_78578_uid57619	2.32816e-05
Shigella_boydii_Sb227_uid58215	2.32197e-05
Asticcacaulis_excentricus_CB_48_uid55641	2.28548e-05
Pantoea_vagans_C9_1_uid49871	2.27731e-05
Haliscomenobacter_hydrossis_DSM_1100_uid66777	2.25432e-05
Synechococcus_PCC_7002_uid59137	2.23439e-05
Arthrobacter_phenanthrenivorans_Sphe3_uid63629	2.22959e-05
Leuconostoc_citreum_KM20_uid58481	2.22443e-05
Pantoea_vagans_C9_1_uid49871	2.22352e-05
Ruminococcus_albus_7_uid51721	2.22318e-05
Halalkalicoccus_jeotgali_B3_uid50305	2.22288e-05
Mycobacterium_MCS_uid58465	2.18981e-05
Candidatus_Hamiltonella_defensa_5AT__Acyrthosiphon_pisum__uid59289	2.18081e-05
Deinococcus_proteolyticus_MRP_uid63399	2.17666e-05
Polymorphum_gilvum_SL003B_26A1_uid65447	2.16092e-05
Shigella_dysenteriae_Sd197_uid58213	2.13969e-05
Clavibacter_michiganensis_sepedonicus_uid61577	2.12307e-05
Burkholderia_gladioli_BSR3_uid66301	2.10924e-05
Rahnella_Y9602_uid62715	2.10599e-05
Nitrosomonas_eutropha_C91_uid58363	2.08837e-05
Borrelia_burgdorferi_ZS7_uid59429	2.08128e-05
Mycobacterium_Spyr1_uid61403	2.04925e-05
Clostridium_botulinum_B1_Okra_uid59147	2.04488e-05
Desulfotalea_psychrophila_LSv54_uid58153	2.0422e-05
Sulfuricurvum_kujiense_DSM_16994_uid60789	2.03818e-05
Acaryochloris_marina_MBIC11017_uid58167	2.02226e-05
Bacillus_cereus_ATCC_10987_uid57673	2.01101e-05
Borrelia_recurrentis_A1_uid58793	2.00674e-05
Candidatus_Azobacteroides_pseudotrichonymphae_genomovar__CFP2_uid59163	2.00647e-05
Candidatus_Azobacteroides_pseudotrichonymphae_genomovar__CFP2_uid59163	2.00129e-05
Acaryochloris_marina_MBIC11017_uid58167	1.98426e-05
Bacillus_pseudofirmus_OF4_uid45847	1.97814e-05
Haliscomenobacter_hydrossis_DSM_1100_uid66777	1.97564e-05
Rhodothermus_marinus_DSM_4252_uid41729	1.97469e-05
Shewanella_oneidensis_MR_1_uid57949	1.97452e-05
Clavibacter_michiganensis_NCPPB_382_uid61625	1.95916e-05
Escherichia_coli_O26_H11_11368_uid41021	1.93506e-05
Cyanothece_PCC_7822_uid52547	1.93246e-05
Borrelia_duttonii_Ly_uid58791	1.91026e-05
Borrelia_duttonii_Ly_uid58791	1.90879e-05
Ochrobactrum_anthropi_ATCC_49188_uid58921	1.90767e-05
Cupriavidus_metallidurans_CH34_uid57815	1.90364e-05
Sinorhizobium_medicae_WSM419_uid58549	1.89798e-05
Salmonella_enterica_serovar_Typhi_CT18_uid57793	1.89743e-05
Burkholderia_vietnamiensis_G4_uid58075	1.89305e-05
Achromobacter_xylosoxidans_A8_uid59899	1.89295e-05
Campylobacter_concisus_13826_uid58667	1.89e-05
Azospirillum_B510_uid46085	1.86399e-05
Borrelia_duttonii_Ly_uid58791	1.84788e-05
Cronobacter_turicensis_z3032_uid40821	1.83592e-05
Methanosarcina_barkeri_Fusaro_uid57715	1.83112e-05
Acaryochloris_marina_MBIC11017_uid58167	1.81628e-05
Cyanothece_PCC_7425_uid59435	1.80366e-05
Arthrobacter_chlorophenolicus_A6_uid58969	1.77496e-05
Bacillus_cereus_biovar_anthracis_CI_uid50615	1.75943e-05
Candidatus_Azobacteroides_pseudotrichonymphae_genomovar__CFP2_uid59163	1.75198e-05
Yersinia_pestis_Pestoides_F_uid58619	1.74368e-05
Thermovirga_lienii_DSM_17291_uid77129	1.73467e-05
Yersinia_pseudotuberculosis_IP_31758_uid58487	1.71397e-05
Meiothermus_silvanus_DSM_9946_uid49485	1.71003e-05
Candidatus_Accumulibacter_phosphatis_clade_IIA_UW_1_uid59207	1.70653e-05
Nitrosomonas_eutropha_C91_uid58363	1.69877e-05
Borrelia_duttonii_Ly_uid58791	1.69523e-05
Campylobacter_lari_RM2100_uid58115	1.69246e-05
Hirschia_baltica_ATCC_49814_uid59365	1.67716e-05
Borrelia_burgdorferi_ZS7_uid59429	1.6527e-05
Borrelia_burgdorferi_ZS7_uid59429	1.65092e-05
Cyanothece_PCC_7425_uid59435	1.64905e-05
Borrelia_burgdorferi_ZS7_uid59429	1.64289e-05
Borrelia_duttonii_Ly_uid58791	1.63366e-05
Bradyrhizobium_BTAi1_uid58505	1.63066e-05
Roseobacter_denitrificans_OCh_114_uid58597	1.62585e-05
Roseobacter_litoralis_Och_149_uid54719	1.61938e-05
Burkholderia_vietnamiensis_G4_uid58075	1.61537e-05
Clostridium_botulinum_BKT015925_uid66203	1.59327e-05
Borrelia_burgdorferi_ZS7_uid59429	1.59095e-05
Isosphaera_pallida_ATCC_43644_uid62207	1.577e-05
Rhodobacter_sphaeroides_2_4_1_uid57653	1.56939e-05
Bacillus_cereus_G9842_uid58759	1.56775e-05
Lactococcus_lactis_cremoris_SK11_uid57983	1.55974e-05
Sulfuricurvum_kujiense_DSM_16994_uid60789	1.55737e-05
Thiomonas_intermedia_K12_uid48825	1.54305e-05
Gluconobacter_oxydans_621H_uid58239	1.53727e-05
Geobacillus_WCH70_uid59045	1.53476e-05
Comamonas_testosteroni_CNB_2_uid62961	1.53119e-05
Borrelia_burgdorferi_ZS7_uid59429	1.52872e-05
Borrelia_burgdorferi_ZS7_uid59429	1.52779e-05
Salmonella_enterica_serovar_Schwarzengrund_CVM19633_uid58915	1.51492e-05
Methanocaldococcus_vulcanius_M7_uid41131	1.51074e-05
Eubacterium_eligens_ATCC_27750_uid59171	1.50739e-05
Rhodobacter_sphaeroides_2_4_1_uid57653	1.50715e-05
Acetobacter_pasteurianus_IFO_3283_01_uid59279	1.49984e-05
